machine_id,timestamp,target,risk_score
MCH-200,2026-04-03 05:00:00,0.0,0.001972555769079152
MCH-200,2026-04-03 06:00:00,0.0,0.0017742359027471924
MCH-200,2026-04-03 07:00:00,0.0,0.0020283035565053674
MCH-200,2026-04-03 08:00:00,0.0,0.0017542364379100964
MCH-200,2026-04-03 09:00:00,0.0,0.0017429621953692722
MCH-200,2026-04-03 10:00:00,0.0,0.0017614298578501673
MCH-200,2026-04-03 11:00:00,0.0,0.002632575849601317
MCH-200,2026-04-03 12:00:00,0.0,0.0020447424324890333
MCH-200,2026-04-03 13:00:00,0.0,0.0018463887734723827
MCH-200,2026-04-03 14:00:00,0.0,0.002334584877564289
MCH-200,2026-04-03 15:00:00,0.0,0.0015933605752289812
MCH-200,2026-04-03 16:00:00,0.0,0.001706823717469195
MCH-200,2026-04-03 17:00:00,0.0,0.0025104134055367235
MCH-200,2026-04-03 18:00:00,0.0,0.001724384015955262
MCH-200,2026-04-03 19:00:00,0.0,0.0016965436814696928
MCH-200,2026-04-03 20:00:00,0.0,0.0021450704548843713
MCH-200,2026-04-03 21:00:00,0.0,0.0015686760991893219
MCH-200,2026-04-03 22:00:00,0.0,0.002334375620721578
MCH-200,2026-04-03 23:00:00,0.0,0.002082335344400122
MCH-200,2026-04-04 00:00:00,0.0,0.0022520814352280797
MCH-200,2026-04-04 01:00:00,0.0,0.0018138356684241359
MCH-200,2026-04-04 02:00:00,0.0,0.0024099762077980087
MCH-200,2026-04-04 03:00:00,0.0,0.002168469271720064
MCH-200,2026-04-04 04:00:00,0.0,0.001880769764804033
MCH-200,2026-04-04 05:00:00,0.0,0.002390053208543915
MCH-200,2026-04-04 06:00:00,0.0,0.0022726051570252513
MCH-200,2026-04-04 07:00:00,0.0,0.0031243137702268507
MCH-200,2026-04-04 08:00:00,0.0,0.002319151920179857
MCH-200,2026-04-04 09:00:00,0.0,0.0015297917277938991
MCH-200,2026-04-04 10:00:00,0.0,0.0021917559604791087
MCH-200,2026-04-04 11:00:00,0.0,0.0023753857098131183
MCH-200,2026-04-04 12:00:00,0.0,0.0028855198550838514
MCH-200,2026-04-04 13:00:00,0.0,0.001976869233148803
MCH-200,2026-04-04 14:00:00,0.0,0.0018234811960027894
MCH-200,2026-04-04 15:00:00,0.0,0.002365137634207418
MCH-200,2026-04-04 16:00:00,0.0,0.0023786932034247717
MCH-200,2026-04-04 17:00:00,0.0,0.0019653545771135886
MCH-200,2026-04-04 18:00:00,0.0,0.0018834230783448924
MCH-200,2026-04-04 19:00:00,0.0,0.0031344467026841122
MCH-200,2026-04-04 20:00:00,0.0,0.0020763328838919073
MCH-200,2026-04-04 21:00:00,0.0,0.0022989846870033973
MCH-200,2026-04-04 22:00:00,0.0,0.0023000431606274283
MCH-200,2026-04-04 23:00:00,0.0,0.00242131692587077
MCH-200,2026-04-05 00:00:00,0.0,0.003065965702514117
MCH-200,2026-04-05 01:00:00,0.0,0.0027099368393579525
MCH-200,2026-04-05 02:00:00,0.0,0.0024490409335127072
MCH-200,2026-04-05 03:00:00,0.0,0.002409944553650614
MCH-200,2026-04-05 04:00:00,0.0,0.002021887319382133
MCH-200,2026-04-05 05:00:00,0.0,0.0020009147062290734
MCH-200,2026-04-05 06:00:00,0.0,0.002764381764750729
MCH-200,2026-04-05 07:00:00,0.0,0.001945255607982173
MCH-200,2026-04-05 08:00:00,0.0,0.0021993409323822445
MCH-200,2026-04-05 09:00:00,0.0,0.002285278871718997
MCH-200,2026-04-05 10:00:00,0.0,0.0024473784431400893
MCH-200,2026-04-05 11:00:00,0.0,0.00240896854310284
MCH-200,2026-04-05 12:00:00,0.0,0.0020770417590108194
MCH-200,2026-04-05 13:00:00,0.0,0.0016387731630292427
MCH-200,2026-04-05 14:00:00,0.0,0.0024279604009469127
MCH-200,2026-04-05 15:00:00,0.0,0.0019965143312246276
MCH-200,2026-04-05 16:00:00,0.0,0.002080505771902489
MCH-200,2026-04-05 17:00:00,0.0,0.0027637714139708744
MCH-200,2026-04-05 18:00:00,0.0,0.0019484068542465016
MCH-200,2026-04-05 19:00:00,0.0,0.0017232994599783455
MCH-200,2026-04-05 20:00:00,0.0,0.0025343168513661564
MCH-200,2026-04-05 21:00:00,0.0,0.0016083514046608348
MCH-200,2026-04-05 22:00:00,0.0,0.002178502768229169
MCH-200,2026-04-05 23:00:00,0.0,0.0015291612231463113
MCH-200,2026-04-06 00:00:00,0.0,0.0021348548298505115
MCH-200,2026-04-06 01:00:00,0.0,0.0024073556109390614
MCH-200,2026-04-06 02:00:00,0.0,0.0020709316580589687
MCH-200,2026-04-06 03:00:00,0.0,0.002534859363184366
MCH-200,2026-04-06 04:00:00,0.0,0.002122081938029104
MCH-200,2026-04-06 05:00:00,0.0,0.0024523577741888086
MCH-200,2026-04-06 06:00:00,0.0,0.002718633506811558
MCH-200,2026-04-06 07:00:00,0.0,0.002553734248851565
MCH-200,2026-04-06 08:00:00,0.0,0.0025541719644589273
MCH-200,2026-04-06 09:00:00,0.0,0.002301367538303285
MCH-200,2026-04-06 10:00:00,0.0,0.002581326019230261
MCH-200,2026-04-06 11:00:00,0.0,0.0018654148245747131
MCH-200,2026-04-06 12:00:00,0.0,0.0019412915415973088
MCH-200,2026-04-06 13:00:00,0.0,0.003102063811861657
MCH-200,2026-04-06 14:00:00,0.0,0.0018685641143414622
MCH-200,2026-04-06 15:00:00,0.0,0.0022067627380300335
MCH-200,2026-04-06 16:00:00,0.0,0.0024403255165920306
MCH-200,2026-04-06 17:00:00,0.0,0.0022252975002610433
MCH-200,2026-04-06 18:00:00,0.0,0.0029605517868963966
MCH-200,2026-04-06 19:00:00,0.0,0.0029234656841547295
MCH-200,2026-04-06 20:00:00,0.0,0.003206445916540235
MCH-200,2026-04-06 21:00:00,0.0,0.0028735737173829824
MCH-200,2026-04-06 22:00:00,0.0,0.0029059541928793653
MCH-200,2026-04-06 23:00:00,0.0,0.0027277322317318677
MCH-200,2026-04-07 00:00:00,0.0,0.0025392439985156812
MCH-200,2026-04-07 01:00:00,0.0,0.002445649694161972
MCH-200,2026-04-07 02:00:00,0.0,0.0014301107524975765
MCH-200,2026-04-07 03:00:00,0.0,0.0022439012566192215
MCH-200,2026-04-07 04:00:00,0.0,0.0020439901639072197
MCH-200,2026-04-07 05:00:00,0.0,0.0020826035223075823
MCH-200,2026-04-07 06:00:00,0.0,0.002405634878165691
MCH-200,2026-04-07 07:00:00,0.0,0.0019617124768723584
MCH-200,2026-04-07 08:00:00,0.0,0.001979931524181172
MCH-200,2026-04-07 09:00:00,0.0,0.0019004076963293909
MCH-200,2026-04-07 10:00:00,0.0,0.0027816019162384825
MCH-200,2026-04-07 11:00:00,0.0,0.0020444237688752287
MCH-200,2026-04-07 12:00:00,0.0,0.0027094890338326657
MCH-200,2026-04-07 13:00:00,0.0,0.0024410853493558745
MCH-200,2026-04-07 14:00:00,0.0,0.001916022364966967
MCH-200,2026-04-07 15:00:00,0.0,0.002712020359628224
MCH-200,2026-04-07 16:00:00,0.0,0.002423663101513732
MCH-200,2026-04-07 17:00:00,0.0,0.0019833779478262586
MCH-200,2026-04-07 18:00:00,0.0,0.0027625481986876064
MCH-200,2026-04-07 19:00:00,0.0,0.002262610211729571
MCH-200,2026-04-07 20:00:00,0.0,0.0026996808373392256
MCH-200,2026-04-07 21:00:00,0.0,0.002587580338117451
MCH-200,2026-04-07 22:00:00,0.0,0.0034132302901508462
MCH-200,2026-04-07 23:00:00,0.0,0.002864964221671965
MCH-200,2026-04-08 00:00:00,0.0,0.002679313937301241
MCH-200,2026-04-08 01:00:00,0.0,0.002890738365057468
MCH-200,2026-04-08 02:00:00,0.0,0.0022416958329909966
MCH-200,2026-04-08 03:00:00,0.0,0.0020541686833989705
MCH-200,2026-04-08 04:00:00,0.0,0.0017698431903088482
MCH-200,2026-04-08 05:00:00,0.0,0.002226801351275491
MCH-200,2026-04-08 06:00:00,0.0,0.0019325502245820865
MCH-200,2026-04-08 07:00:00,0.0,0.0021920718531651265
MCH-200,2026-04-08 08:00:00,0.0,0.0018297908517433648
MCH-200,2026-04-08 09:00:00,0.0,0.0017793768589028484
MCH-200,2026-04-08 10:00:00,0.0,0.002123665013965781
MCH-200,2026-04-08 11:00:00,0.0,0.002094346457042958
MCH-200,2026-04-08 12:00:00,0.0,0.002123003711468419
MCH-200,2026-04-08 13:00:00,0.0,0.002583093942289156
MCH-200,2026-04-08 14:00:00,0.0,0.003134942135295189
MCH-200,2026-04-08 15:00:00,0.0,0.0023858562940705305
MCH-200,2026-04-08 16:00:00,0.0,0.002377848791063068
MCH-200,2026-04-08 17:00:00,0.0,0.0022510441396009218
MCH-200,2026-04-08 18:00:00,0.0,0.0030473217936840334
MCH-200,2026-04-08 19:00:00,0.0,0.002795078779554387
MCH-200,2026-04-08 20:00:00,0.0,0.0025883017898805137
MCH-200,2026-04-08 21:00:00,0.0,0.003581882138559542
MCH-200,2026-04-08 22:00:00,0.0,0.0031678643869900132
MCH-200,2026-04-08 23:00:00,0.0,0.003280205384922219
MCH-200,2026-04-09 00:00:00,0.0,0.002106910990651824
MCH-200,2026-04-09 01:00:00,0.0,0.0031821474199686534
MCH-200,2026-04-09 02:00:00,0.0,0.002724100089114373
MCH-200,2026-04-09 03:00:00,0.0,0.0028280579326239773
MCH-200,2026-04-09 04:00:00,0.0,0.0023073921437054114
MCH-200,2026-04-09 05:00:00,0.0,0.002637437586353953
MCH-200,2026-04-09 06:00:00,0.0,0.0023606881656486546
MCH-200,2026-04-09 07:00:00,0.0,0.0022387607413310493
MCH-200,2026-04-09 08:00:00,0.0,0.001828246993557962
MCH-200,2026-04-09 09:00:00,0.0,0.0031349796277615346
MCH-200,2026-04-09 10:00:00,0.0,0.0018547272719666866
MCH-200,2026-04-09 11:00:00,0.0,0.0032262152060623978
MCH-200,2026-04-09 12:00:00,0.0,0.002336790423186109
MCH-200,2026-04-09 13:00:00,0.0,0.001924480103231869
MCH-200,2026-04-09 14:00:00,0.0,0.0019838676137706557
MCH-200,2026-04-09 15:00:00,0.0,0.0028313020220576746
MCH-200,2026-04-09 16:00:00,0.0,0.002553615121076768
MCH-200,2026-04-09 17:00:00,0.0,0.0020104191726402795
MCH-200,2026-04-09 18:00:00,0.0,0.0020277269771676815
MCH-200,2026-04-09 19:00:00,0.0,0.0017488414842383373
MCH-200,2026-04-09 20:00:00,0.0,0.002547982892025526
MCH-200,2026-04-09 21:00:00,0.0,0.0024837690249369837
MCH-200,2026-04-09 22:00:00,0.0,0.002630315135424257
MCH-200,2026-04-09 23:00:00,0.0,0.0019565051624172054
MCH-200,2026-04-10 00:00:00,0.0,0.002160677894755291
MCH-200,2026-04-10 01:00:00,0.0,0.002584130884847052
MCH-200,2026-04-10 02:00:00,0.0,0.0025066273438506762
MCH-200,2026-04-10 03:00:00,0.0,0.002511725042772201
MCH-200,2026-04-10 04:00:00,0.0,0.0018576486011008997
MCH-200,2026-04-10 05:00:00,0.0,0.001827503800403144
MCH-200,2026-04-10 06:00:00,0.0,0.001797862745820323
MCH-200,2026-04-10 07:00:00,0.0,0.00230408674682171
MCH-200,2026-04-10 08:00:00,0.0,0.002120484476220296
MCH-200,2026-04-10 09:00:00,0.0,0.0027070959115765743
MCH-200,2026-04-10 10:00:00,0.0,0.0028084672962168564
MCH-200,2026-04-10 11:00:00,0.0,0.0032418837382413904
MCH-200,2026-04-10 12:00:00,0.0,0.002427894362143438
MCH-200,2026-04-10 13:00:00,0.0,0.0037754663557692286
MCH-200,2026-04-10 14:00:00,0.0,0.003395250359289951
MCH-200,2026-04-10 15:00:00,0.0,0.003034852884074354
MCH-200,2026-04-10 16:00:00,0.0,0.0023658366392662515
MCH-200,2026-04-10 17:00:00,0.0,0.002801386614928225
MCH-200,2026-04-10 18:00:00,0.0,0.0034472775287604325
MCH-200,2026-04-10 19:00:00,0.0,0.002867707170916518
MCH-200,2026-04-10 20:00:00,0.0,0.002617828151781241
MCH-200,2026-04-10 21:00:00,0.0,0.0039232595877239035
MCH-200,2026-04-10 22:00:00,0.0,0.0026130711905910484
MCH-200,2026-04-10 23:00:00,0.0,0.0017324151204042982
MCH-200,2026-04-11 00:00:00,0.0,0.0029131725971503664
MCH-200,2026-04-11 01:00:00,0.0,0.002765252837602146
MCH-200,2026-04-11 02:00:00,0.0,0.0016056146581035075
MCH-200,2026-04-11 03:00:00,0.0,0.0036492512896329587
MCH-200,2026-04-11 04:00:00,0.0,0.002511310335710068
MCH-200,2026-04-11 05:00:00,0.0,0.002992641302326933
MCH-200,2026-04-11 06:00:00,0.0,0.0029048159682231386
MCH-200,2026-04-11 07:00:00,0.0,0.002893361092529139
MCH-200,2026-04-11 08:00:00,0.0,0.0017437708095793618
MCH-200,2026-04-11 09:00:00,0.0,0.002602060182294166
MCH-200,2026-04-11 10:00:00,0.0,0.00343942702075056
MCH-200,2026-04-11 11:00:00,0.0,0.0039504470049418925
MCH-200,2026-04-11 12:00:00,0.0,0.002986659951313396
MCH-200,2026-04-11 13:00:00,0.0,0.0024818384296077327
MCH-200,2026-04-11 14:00:00,0.0,0.003504577472046189
MCH-200,2026-04-11 15:00:00,0.0,0.0021831281385419495
MCH-200,2026-04-11 16:00:00,0.0,0.003032471558389994
MCH-200,2026-04-11 17:00:00,0.0,0.00154200827101562
MCH-200,2026-04-11 18:00:00,0.0,0.0030415834216177425
MCH-200,2026-04-11 19:00:00,0.0,0.0025886157869852667
MCH-200,2026-04-11 20:00:00,0.0,0.002386600733047667
MCH-200,2026-04-11 21:00:00,0.0,0.003177313558081551
MCH-200,2026-04-11 22:00:00,0.0,0.002196562832654809
MCH-200,2026-04-11 23:00:00,0.0,0.0021547501681748052
MCH-200,2026-04-12 00:00:00,0.0,0.002567566048204119
MCH-200,2026-04-12 01:00:00,0.0,0.0036609053086856043
MCH-200,2026-04-12 02:00:00,0.0,0.0025805604406748863
MCH-200,2026-04-12 03:00:00,0.0,0.0027343563749381637
MCH-200,2026-04-12 04:00:00,0.0,0.0027472935564294716
MCH-200,2026-04-12 05:00:00,0.0,0.0030327647793235487
MCH-200,2026-04-12 06:00:00,0.0,0.002658460244148807
MCH-200,2026-04-12 07:00:00,0.0,0.00361169364933186
MCH-200,2026-04-12 08:00:00,0.0,0.002766233478282697
MCH-200,2026-04-12 09:00:00,0.0,0.0033377966832680074
MCH-200,2026-04-12 10:00:00,0.0,0.002633252344231034
MCH-200,2026-04-12 11:00:00,0.0,0.0023834814312288953
MCH-200,2026-04-12 12:00:00,0.0,0.0029281256980354
MCH-200,2026-04-12 13:00:00,0.0,0.0032621399298421168
MCH-200,2026-04-12 14:00:00,0.0,0.002814420306643792
MCH-200,2026-04-12 15:00:00,0.0,0.003290649840598977
MCH-200,2026-04-12 16:00:00,0.0,0.003486660482155445
MCH-200,2026-04-12 17:00:00,0.0,0.002510185335335868
MCH-200,2026-04-12 18:00:00,0.0,0.0038115871239780747
MCH-200,2026-04-12 19:00:00,0.0,0.002979270569048724
MCH-200,2026-04-12 20:00:00,0.0,0.0031267117357064857
MCH-200,2026-04-12 21:00:00,0.0,0.0035377989452014575
MCH-200,2026-04-12 22:00:00,0.0,0.0021548434988841116
MCH-200,2026-04-12 23:00:00,0.0,0.002766960057244637
MCH-200,2026-04-13 00:00:00,0.0,0.002303026726153644
MCH-200,2026-04-13 01:00:00,0.0,0.0015197222449123812
MCH-200,2026-04-13 02:00:00,0.0,0.0026033894989382265
MCH-200,2026-04-13 03:00:00,0.0,0.0020976671164077017
MCH-200,2026-04-13 04:00:00,0.0,0.0021698372990698904
MCH-200,2026-04-13 05:00:00,0.0,0.0027411304007346495
MCH-200,2026-04-13 06:00:00,0.0,0.002010354905742315
MCH-200,2026-04-13 07:00:00,0.0,0.0022027347289879824
MCH-200,2026-04-13 08:00:00,0.0,0.0024719306357871645
MCH-200,2026-04-13 09:00:00,0.0,0.002953798231931693
MCH-200,2026-04-13 10:00:00,0.0,0.0024956229862080153
MCH-200,2026-04-13 11:00:00,0.0,0.002134507763042166
MCH-200,2026-04-13 12:00:00,0.0,0.002684998770729655
MCH-200,2026-04-13 13:00:00,0.0,0.0035962930495506405
MCH-200,2026-04-13 14:00:00,0.0,0.002798459804652379
MCH-200,2026-04-13 15:00:00,0.0,0.0030163050651445538
MCH-200,2026-04-13 16:00:00,0.0,0.0033973058049728434
MCH-200,2026-04-13 17:00:00,0.0,0.002659042999650391
MCH-200,2026-04-13 18:00:00,0.0,0.003839378079820475
MCH-200,2026-04-13 19:00:00,0.0,0.0035905738583278503
MCH-200,2026-04-13 20:00:00,0.0,0.0025212823855479813
MCH-200,2026-04-13 21:00:00,0.0,0.0035354445878857848
MCH-200,2026-04-13 22:00:00,0.0,0.0040156637861949816
MCH-200,2026-04-13 23:00:00,0.0,0.0038356440704213185
MCH-200,2026-04-14 00:00:00,0.0,0.0032994693301668927
MCH-200,2026-04-14 01:00:00,0.0,0.003295693790158768
MCH-200,2026-04-14 02:00:00,0.0,0.002407202464720126
MCH-200,2026-04-14 03:00:00,0.0,0.0033265435496392065
MCH-200,2026-04-14 04:00:00,0.0,0.003311703747665227
MCH-200,2026-04-14 05:00:00,0.0,0.0045390620328457755
MCH-200,2026-04-14 06:00:00,0.0,0.002839011753380615
MCH-200,2026-04-14 07:00:00,0.0,0.003452732028820871
MCH-200,2026-04-14 08:00:00,0.0,0.0032696408104260226
MCH-200,2026-04-14 09:00:00,0.0,0.003727258888711149
MCH-200,2026-04-14 10:00:00,0.0,0.0034644396183748333
MCH-200,2026-04-14 11:00:00,0.0,0.0043892517128661076
MCH-200,2026-04-14 12:00:00,0.0,0.002788578211633072
MCH-200,2026-04-14 13:00:00,0.0,0.0033568282527816117
MCH-200,2026-04-14 14:00:00,0.0,0.003504783608081079
MCH-200,2026-04-14 15:00:00,0.0,0.0027836444231546724
MCH-200,2026-04-14 16:00:00,0.0,0.0033600297636807745
MCH-200,2026-04-14 17:00:00,0.0,0.003069024282186371
MCH-200,2026-04-14 18:00:00,0.0,0.002550500814697364
MCH-200,2026-04-14 19:00:00,0.0,0.0025221499183061984
MCH-200,2026-04-14 20:00:00,0.0,0.0029933012853095254
MCH-200,2026-04-14 21:00:00,0.0,0.0015480530453397643
MCH-200,2026-04-14 22:00:00,0.0,0.0022829272060481158
MCH-200,2026-04-14 23:00:00,0.0,0.0025024673993713337
MCH-200,2026-04-15 00:00:00,0.0,0.0024029557173053085
MCH-200,2026-04-15 01:00:00,0.0,0.002930665712432785
MCH-200,2026-04-15 02:00:00,0.0,0.003057884996587147
MCH-200,2026-04-15 03:00:00,0.0,0.0028665994800342915
MCH-200,2026-04-15 04:00:00,0.0,0.0035692560792465176
MCH-200,2026-04-15 05:00:00,0.0,0.002767173201446118
MCH-200,2026-04-15 06:00:00,0.0,0.002512578145536085
MCH-200,2026-04-15 07:00:00,0.0,0.0029561397124098056
MCH-200,2026-04-15 08:00:00,0.0,0.0031455131708888412
MCH-200,2026-04-15 09:00:00,0.0,0.0027353627241876294
MCH-200,2026-04-15 10:00:00,0.0,0.003490755723453977
MCH-200,2026-04-15 11:00:00,0.0,0.0030255567377094907
MCH-200,2026-04-15 12:00:00,0.0,0.002530573425444857
MCH-200,2026-04-15 13:00:00,0.0,0.0029399769714733284
MCH-200,2026-04-15 14:00:00,0.0,0.004071321678847235
MCH-200,2026-04-15 15:00:00,0.0,0.0033167323053721887
MCH-200,2026-04-15 16:00:00,0.0,0.003398812146744225
MCH-200,2026-04-15 17:00:00,0.0,0.003118102721873693
MCH-200,2026-04-15 18:00:00,0.0,0.0031794851226942937
MCH-200,2026-04-15 19:00:00,0.0,0.0034830404817554907
MCH-200,2026-04-15 20:00:00,0.0,0.0038274053324191164
MCH-200,2026-04-15 21:00:00,0.0,0.002890489161272552
MCH-200,2026-04-15 22:00:00,0.0,0.0032477462347428273
MCH-200,2026-04-15 23:00:00,0.0,0.0033625314576312226
MCH-200,2026-04-16 00:00:00,0.0,0.0028402775703658717
MCH-200,2026-04-16 01:00:00,0.0,0.0031907999435655944
MCH-200,2026-04-16 02:00:00,0.0,0.003302074110424053
MCH-200,2026-04-16 03:00:00,0.0,0.0036041761882907746
MCH-200,2026-04-16 04:00:00,0.0,0.002748112953063144
MCH-200,2026-04-16 05:00:00,0.0,0.002668318489164299
MCH-200,2026-04-16 06:00:00,0.0,0.0035752953224143526
MCH-200,2026-04-16 07:00:00,0.0,0.0033096831940329636
MCH-200,2026-04-16 08:00:00,0.0,0.003645055894160966
MCH-200,2026-04-16 09:00:00,0.0,0.0035804999064226782
MCH-200,2026-04-16 10:00:00,0.0,0.004378964077984638
MCH-200,2026-04-16 11:00:00,0.0,0.004396441544553458
MCH-200,2026-04-16 12:00:00,0.0,0.004298255773261506
MCH-200,2026-04-16 13:00:00,0.0,0.003739567453848149
MCH-200,2026-04-16 14:00:00,0.0,0.004063898585862156
MCH-200,2026-04-16 15:00:00,0.0,0.0034028107659063384
MCH-200,2026-04-16 16:00:00,0.0,0.0021902609174008036
MCH-200,2026-04-16 17:00:00,0.0,0.004037823961237419
MCH-200,2026-04-16 18:00:00,0.0,0.0033552639623071812
MCH-200,2026-04-16 19:00:00,0.0,0.0022868327335060982
MCH-200,2026-04-16 20:00:00,0.0,0.0036229653588874446
MCH-200,2026-04-16 21:00:00,0.0,0.0036096395309196836
MCH-200,2026-04-16 22:00:00,0.0,0.003820748937444287
MCH-200,2026-04-16 23:00:00,0.0,0.0036916629642838555
MCH-200,2026-04-17 00:00:00,0.0,0.003856201917511905
MCH-200,2026-04-17 01:00:00,0.0,0.004411910407325318
MCH-200,2026-04-17 02:00:00,0.0,0.0036172660202577842
MCH-200,2026-04-17 03:00:00,0.0,0.005104592018506931
MCH-200,2026-04-17 04:00:00,0.0,0.004196988802739694
MCH-200,2026-04-17 05:00:00,0.0,0.003757610686263339
MCH-200,2026-04-17 06:00:00,0.0,0.0036138459183826434
MCH-200,2026-04-17 07:00:00,0.0,0.004427344307429881
MCH-200,2026-04-17 08:00:00,0.0,0.0030013383897734836
MCH-200,2026-04-17 09:00:00,0.0,0.004052158865696078
MCH-200,2026-04-17 10:00:00,0.0,0.003366313499913406
MCH-200,2026-04-17 11:00:00,0.0,0.003721419364444746
MCH-200,2026-04-17 12:00:00,0.0,0.0030867022482339982
MCH-200,2026-04-17 13:00:00,0.0,0.004551570298078122
MCH-200,2026-04-17 14:00:00,0.0,0.0028947332582480423
MCH-200,2026-04-17 15:00:00,0.0,0.001980813387977354
MCH-200,2026-04-17 16:00:00,0.0,0.0035568793532708633
MCH-200,2026-04-17 17:00:00,0.0,0.0039926414687117525
MCH-200,2026-04-17 18:00:00,0.0,0.004184179550081148
MCH-200,2026-04-17 19:00:00,0.0,0.00547984945865048
MCH-200,2026-04-17 20:00:00,0.0,0.0034045174450241427
MCH-200,2026-04-17 21:00:00,0.0,0.00527110096340306
MCH-200,2026-04-17 22:00:00,0.0,0.003657273900535561
MCH-200,2026-04-17 23:00:00,0.0,0.003968634904681804
MCH-200,2026-04-18 00:00:00,0.0,0.004834176007314078
MCH-200,2026-04-18 01:00:00,0.0,0.0035562206545134254
MCH-200,2026-04-18 02:00:00,0.0,0.004249261488589928
MCH-200,2026-04-18 03:00:00,0.0,0.004205106052948164
MCH-200,2026-04-18 04:00:00,0.0,0.003335234007997767
MCH-200,2026-04-18 05:00:00,0.0,0.003709697267552986
MCH-200,2026-04-18 06:00:00,0.0,0.003598899580147442
MCH-200,2026-04-18 07:00:00,0.0,0.003931671892366174
MCH-200,2026-04-18 08:00:00,0.0,0.004368110486605674
MCH-200,2026-04-18 09:00:00,0.0,0.002748955660332742
MCH-200,2026-04-18 10:00:00,0.0,0.003248152710423996
MCH-200,2026-04-18 11:00:00,0.0,0.002717615365854222
MCH-200,2026-04-18 12:00:00,0.0,0.0035876564071259088
MCH-200,2026-04-18 13:00:00,0.0,0.0038709368323758303
MCH-200,2026-04-18 14:00:00,0.0,0.003285437262607602
MCH-200,2026-04-18 15:00:00,0.0,0.0023280917816933004
MCH-200,2026-04-18 16:00:00,0.0,0.0035709609566352872
MCH-200,2026-04-18 17:00:00,0.0,0.00470645106564271
MCH-200,2026-04-18 18:00:00,0.0,0.0036510462236843226
MCH-200,2026-04-18 19:00:00,0.0,0.004020939369083662
MCH-200,2026-04-18 20:00:00,0.0,0.00428376285614472
